Zeitraum;Typ;Artikelnummer;Artikelname;Bauteilnummer;Bauteilname;Bauteilabhaengigkeiten Nummer;Bauteilabhaengigkeiten Name;Prozentualer Anteil [%]
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03701;Axial ball bearing 51305;K04172;"Öl; 80ml";73
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03701;Axial ball bearing 51305;K04886A;"Kohlebürste UX1; 2412";74
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03701;Axial ball bearing 51305;K03635;"Wellendichtring; 25x42x7 - BA";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03701;Axial ball bearing 51305;K04232;"Elektronikeinheit; 230V, MEG-23";72
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03701;Axial ball bearing 51305;K04785;"Kabelklammer, Polyethylen; Größe 4";76
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03701;Axial ball bearing 51305;K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03701;Axial ball bearing 51305;K02432;Blind cover EBM13 800134;64
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03701;Axial ball bearing 51305;K03990;"connecting board; Type K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03701;Axial ball bearing 51305;K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05131;Anker UX1 230V;64
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03831;"Rillenkugellager; 6000 BRS";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03832;"Rillenkugellager; 608 BRS";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03839;"Sicherungsring; A14";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03636;"O-Ring; 62 x 2";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03852;"Rillenkugellager; 6000-2BRS C3";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03638;"Wellendichtring; 10x19x7 Viton, Form A";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03588;"Sicherungsring; SW 10";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K06972;"Rillenkugellager + Lagerhülse; montiert";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04172;"Öl; 80ml";73
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04886A;"Kohlebürste UX1; 2412";74
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03635;"Wellendichtring; 25x42x7 - BA";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04232;"Elektronikeinheit; 230V, MEG-23";72
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04785;"Kabelklammer, Polyethylen; Größe 4";76
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";64
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K04234;Heating element, 2300W, 230V, MEG-23;60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K02432;Blind cover EBM13 800134;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K03990;"connecting board; Type K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03702;Ball bearing 6005 2RS C3 FT150;K05148;"Vorlegerad;UX1";60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K03701;Axial ball bearing 51305;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K03702;Ball bearing 6005 2RS C3 FT150;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K04172;"Öl; 80ml";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K04886A;"Kohlebürste UX1; 2412";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K04232;"Elektronikeinheit; 230V, MEG-23";76
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K04785;"Kabelklammer, Polyethylen; Größe 4";80
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K03276;Screwed cable guide BS-M 20x1,5;60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K04234;Heating element, 2300W, 230V, MEG-23;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K02432;Blind cover EBM13 800134;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K03989;"Regler; für Gebläse u. Heizung, Typ K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K03990;"connecting board; Type K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03831;"Rillenkugellager; 6000 BRS";K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K03701;Axial ball bearing 51305;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K03702;Ball bearing 6005 2RS C3 FT150;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K04172;"Öl; 80ml";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K04886A;"Kohlebürste UX1; 2412";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K04232;"Elektronikeinheit; 230V, MEG-23";76
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K04785;"Kabelklammer, Polyethylen; Größe 4";80
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K03276;Screwed cable guide BS-M 20x1,5;60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K04234;Heating element, 2300W, 230V, MEG-23;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K02432;Blind cover EBM13 800134;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K03989;"Regler; für Gebläse u. Heizung, Typ K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K03990;"connecting board; Type K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03832;"Rillenkugellager; 608 BRS";K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K03701;Axial ball bearing 51305;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K03702;Ball bearing 6005 2RS C3 FT150;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K04172;"Öl; 80ml";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K04886A;"Kohlebürste UX1; 2412";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K04232;"Elektronikeinheit; 230V, MEG-23";76
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K04785;"Kabelklammer, Polyethylen; Größe 4";80
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K03276;Screwed cable guide BS-M 20x1,5;60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K04234;Heating element, 2300W, 230V, MEG-23;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K02432;Blind cover EBM13 800134;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K03989;"Regler; für Gebläse u. Heizung, Typ K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K03990;"connecting board; Type K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03839;"Sicherungsring; A14";K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K03701;Axial ball bearing 51305;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K03702;Ball bearing 6005 2RS C3 FT150;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K04172;"Öl; 80ml";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K04886A;"Kohlebürste UX1; 2412";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K04232;"Elektronikeinheit; 230V, MEG-23";76
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K04785;"Kabelklammer, Polyethylen; Größe 4";80
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K03276;Screwed cable guide BS-M 20x1,5;60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K04234;Heating element, 2300W, 230V, MEG-23;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K02432;Blind cover EBM13 800134;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K03989;"Regler; für Gebläse u. Heizung, Typ K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K03990;"connecting board; Type K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03636;"O-Ring; 62 x 2";K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K03701;Axial ball bearing 51305;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K03702;Ball bearing 6005 2RS C3 FT150;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K04172;"Öl; 80ml";68
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K04886A;"Kohlebürste UX1; 2412";68
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K04232;"Elektronikeinheit; 230V, MEG-23";78
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K04785;"Kabelklammer, Polyethylen; Größe 4";80
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K03276;Screwed cable guide BS-M 20x1,5;61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K04234;Heating element, 2300W, 230V, MEG-23;68
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K02432;Blind cover EBM13 800134;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K03336;"Front foil; to controller Type K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K03989;"Regler; für Gebläse u. Heizung, Typ K";64
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K03990;"connecting board; Type K";64
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K04198;"Griffschale; MEG-23 / MEG-17";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K04416;"Griffschale - links; Antrieb UX1";60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";64
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K02551;"Rohrheizpatrone; 30x40x170, 230V, 650W";60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K01017;"Gummischukostecker; Pico UK UKR U5R U7R U8R E5 (A)";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03852;"Rillenkugellager; 6000-2BRS C3";K07407;Kabelverschraubung flexibel, Metall, M20x1,5;61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K03701;Axial ball bearing 51305;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K03702;Ball bearing 6005 2RS C3 FT150;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K04172;"Öl; 80ml";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K04886A;"Kohlebürste UX1; 2412";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K04232;"Elektronikeinheit; 230V, MEG-23";76
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K04785;"Kabelklammer, Polyethylen; Größe 4";80
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K03276;Screwed cable guide BS-M 20x1,5;60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K04234;Heating element, 2300W, 230V, MEG-23;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K02432;Blind cover EBM13 800134;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K03989;"Regler; für Gebläse u. Heizung, Typ K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K03990;"connecting board; Type K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03638;"Wellendichtring; 10x19x7 Viton, Form A";K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K03701;Axial ball bearing 51305;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K03702;Ball bearing 6005 2RS C3 FT150;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K04172;"Öl; 80ml";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K04886A;"Kohlebürste UX1; 2412";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K04232;"Elektronikeinheit; 230V, MEG-23";76
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K04785;"Kabelklammer, Polyethylen; Größe 4";80
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K03276;Screwed cable guide BS-M 20x1,5;60
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K04234;Heating element, 2300W, 230V, MEG-23;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K02432;Blind cover EBM13 800134;65
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K03989;"Regler; für Gebläse u. Heizung, Typ K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K03990;"connecting board; Type K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K03588;"Sicherungsring; SW 10";K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";62
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K03701;Axial ball bearing 51305;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K03702;Ball bearing 6005 2RS C3 FT150;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K04172;"Öl; 80ml";68
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K04886A;"Kohlebürste UX1; 2412";68
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K04232;"Elektronikeinheit; 230V, MEG-23";78
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K04785;"Kabelklammer, Polyethylen; Größe 4";80
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K03276;Screwed cable guide BS-M 20x1,5;61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K04234;Heating element, 2300W, 230V, MEG-23;68
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K02432;Blind cover EBM13 800134;67
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K03336;"Front foil; to controller Type K";61
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K03989;"Regler; für Gebläse u. Heizung, Typ K";64
01.06.2017-31.12.2021;MAK-32;K04905;"Extruderschweißgerät; MAK-32-B, 230 V, mN";K06972;"Rillenkugellager + Lagerhülse; montiert";K03990;"connecting board; Type K";64
